id,snapshot_date,total,source_url
8125,2004-09-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2010-10-31,793,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2010-10-31,969,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2010-10-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2003-03-31,508,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2003-03-31,852,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2003-03-31,3,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2014-06-30,747,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2014-06-30,893,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2014-06-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2015-01-31,585,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2015-01-31,647,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2015-01-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2006-12-31,856,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2006-12-31,1219,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2006-12-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2002-04-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2002-04-30,862,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2002-04-30,241,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2022-01-31,521,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2022&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2022-01-31,21,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2022&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2000-02-29,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2000-02-29,796,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2000-02-29,231,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2018-08-31,791,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2018-08-31,583,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2019-02-28,757,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2019-02-28,399,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2008-07-31,1006,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2008-07-31,1066,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2008-07-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2002-05-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2002-05-31,830,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2002-05-31,249,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2002&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2008-06-30,996,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2008-06-30,1074,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2008-06-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2018-09-30,799,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2018-09-30,580,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2009-01-31,786,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2009-01-31,862,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2009-01-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2014-07-31,687,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2014-07-31,909,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2014-07-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2010-11-30,832,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2010-11-30,939,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2010-11-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2005-02-28,576,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2005-02-28,791,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2005-02-28,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2004-08-31,534,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2004-08-31,984,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2004-08-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2015-08-31,611,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2015-08-31,852,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2015-08-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2014-02-28,775,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2014-02-28,1028,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2014-02-28,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2014&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2001-11-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2001-11-30,924,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2001-11-30,247,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2005-07-31,486,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2005-07-31,947,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2005-07-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2018-01-31,690,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2018-01-31,615,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2009-09-30,763,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2009-09-30,867,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2009-09-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2019-06-30,755,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2019-06-30,301,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2013-05-31,805,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2013-05-31,1066,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2013-05-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2019-07-31,773,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2019-07-31,276,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2019&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2009-08-31,824,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2009-08-31,802,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2009-08-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2020-12-31,654,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2020-12-31,151,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2013-04-30,808,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2013-04-30,1086,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2013-04-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2013&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2017-12-31,609,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2017-12-31,528,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2004-01-31,522,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2004-01-31,838,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2004-01-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2005-06-30,524,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2005-06-30,986,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2005-06-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2005&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2012-03-31,720,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2012-03-31,1148,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2012-03-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2001-10-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2001-10-31,919,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2001-10-31,244,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2015-09-30,586,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2015-09-30,871,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2015-09-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
